restaurant_name,rating,total_ratings,address,latitude,longitude,place_id,opening_hours,review_author,review_rating,review_text,review_time,review_language
San Carlo - Birmingham,4.1,1667,"4 Temple St, Birmingham B2 5BN, UK",52.4803783,-1.8992256,ChIJj9BEoY68cEgROLMAHbHCNVg,"[""Monday: 12:00 – 10:00 PM"", ""Tuesday: 12:00 – 10:00 PM"", ""Wednesday: 12:00 – 10:00 PM"", ""Thursday: 12:00 – 10:00 PM"", ""Friday: 12:00 – 11:00 PM"", ""Saturday: 12:00 – 11:00 PM"", ""Sunday: 12:00 – 10:00 PM""]",Kiyia Atkinson,3,"So the food the bruchetta was almost inedible the bread being hard as a rock.

However the rigatoni alla norma was absolutely fabulous one of the best pasta dishes I have had in a long time and to follow the strawberry merguine cake which rains supreme over any cake I have ever had!

It's a shame that before my dining experience i was kept waiting at the door for 15-20mins while the host was laughing on the phone, it really set the tone for service not being checked on during the the meals or having water poured, this however picked up after my main!

Overall it is a nice reasturant with lovely food but the level of service i received was not worth the price especially when similar reasturant fumo is a short walk and offers a much higher quality and more attentive service!",2025-04-10 07:38:50,en
"The Old Joint Stock Pub & Theatre, Birmingham",4.4,4624,"4 Temple Row W, Birmingham B2 5NY, UK",52.480804,-1.899986,ChIJtX9rIYy8cEgRqSOlmsDfv74,"[""Monday: 11:00 AM – 11:00 PM"", ""Tuesday: 11:00 AM – 11:00 PM"", ""Wednesday: 11:00 AM – 11:00 PM"", ""Thursday: 11:00 AM – 11:00 PM"", ""Friday: 11:00 AM – 11:00 PM"", ""Saturday: 11:00 AM – 11:00 PM"", ""Sunday: 12:00 – 6:00 PM""]",Dal,5,"Fantastic pub. Once you get past the grand aesthetic of both the exterior and interior, you get to a superb selection of beers and ales. I opted for a pint of Lavender Hill Pale Ale, followed by a half of Rebel IPA.

I was only visiting for a quick drink before heading to my lunch reservation elsewhere, but I want to come back and try out all of the different offerings. I may have to do it in half-pints!

Service is friendly and welcoming, if you get a seat by the large front windows in day time, there's a lovely view of the cathedral and it's grounds to take in.",2025-07-05 12:38:00,en
"The Old Joint Stock Pub & Theatre, Birmingham",4.4,4624,"4 Temple Row W, Birmingham B2 5NY, UK",52.480804,-1.899986,ChIJtX9rIYy8cEgRqSOlmsDfv74,"[""Monday: 11:00 AM – 11:00 PM"", ""Tuesday: 11:00 AM – 11:00 PM"", ""Wednesday: 11:00 AM – 11:00 PM"", ""Thursday: 11:00 AM – 11:00 PM"", ""Friday: 11:00 AM – 11:00 PM"", ""Saturday: 11:00 AM – 11:00 PM"", ""Sunday: 12:00 – 6:00 PM""]",mick knapton,5,"Amazing wonderful old pub/picture house in Birmingham temple Street. The inside architecture is amazing and the wall murals, balcony and central Ceiling Dome really make this an outstanding pub. The central bar has a great selection of beers and ales, drinks, with a very appealing menu. A must visit.",2025-07-29 15:28:42,en
"The Old Joint Stock Pub & Theatre, Birmingham",4.4,4624,"4 Temple Row W, Birmingham B2 5NY, UK",52.480804,-1.899986,ChIJtX9rIYy8cEgRqSOlmsDfv74,"[""Monday: 11:00 AM – 11:00 PM"", ""Tuesday: 11:00 AM – 11:00 PM"", ""Wednesday: 11:00 AM – 11:00 PM"", ""Thursday: 11:00 AM – 11:00 PM"", ""Friday: 11:00 AM – 11:00 PM"", ""Saturday: 11:00 AM – 11:00 PM"", ""Sunday: 12:00 – 6:00 PM""]",Belinda Mainey,5,"What a stunning building to enjoy a meal. Service by Spike this evening was next level. So accomodating, so professional. Elevated our dining experience due to his friendliness and knowledge of the establishment and menus both food and wine. Thank you from Aussie Mums supporting their sons on a cricket tour. PS PIES WERE DELICIOUS",2025-07-12 20:42:08,en
"The Old Joint Stock Pub & Theatre, Birmingham",4.4,4624,"4 Temple Row W, Birmingham B2 5NY, UK",52.480804,-1.899986,ChIJtX9rIYy8cEgRqSOlmsDfv74,"[""Monday: 11:00 AM – 11:00 PM"", ""Tuesday: 11:00 AM – 11:00 PM"", ""Wednesday: 11:00 AM – 11:00 PM"", ""Thursday: 11:00 AM – 11:00 PM"", ""Friday: 11:00 AM – 11:00 PM"", ""Saturday: 11:00 AM – 11:00 PM"", ""Sunday: 12:00 – 6:00 PM""]",darkwing318,5,"Such an amazing decoration and interior, first time to visit this bar, we arrived late and only had half an hour for a drink and chat, but I was astonished by the beauty of the place, you should check their website site for their events.
Services were great and staff were very lovely.",2025-06-26 12:08:40,en
"The Old Joint Stock Pub & Theatre, Birmingham",4.4,4624,"4 Temple Row W, Birmingham B2 5NY, UK",52.480804,-1.899986,ChIJtX9rIYy8cEgRqSOlmsDfv74,"[""Monday: 11:00 AM – 11:00 PM"", ""Tuesday: 11:00 AM – 11:00 PM"", ""Wednesday: 11:00 AM – 11:00 PM"", ""Thursday: 11:00 AM – 11:00 PM"", ""Friday: 11:00 AM – 11:00 PM"", ""Saturday: 11:00 AM – 11:00 PM"", ""Sunday: 12:00 – 6:00 PM""]",Judy Roberts,5,"Went to the theatre here, on the 2nd floor. What a fabulous experience 😍 It was 'open mic night' and the theme seemed to be songs from musicals. Everyone who sang was amazing. This was no karaoke session. All singers were accompanied by the fantastic Callum, who seemed able to play effortlessly any tune required of him, and to such a high standard. It was just like being in an immersive musical for the entire evening. Oh, and did I mention it was FREE! Didn't eat here, drinks from theatre bar only, but we'll definitely be back to try other events and the stunning environment of the downstairs bar.",2025-08-02 16:25:45,en
Hotel du Vin Birmingham,4.3,1660,"25 Church St, Birmingham B3 2NR, UK",52.4823721,-1.9002751,ChIJJw6Xf3S9cEgRly7fAu89Duk,"[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]",Steven Green,1,"AVOID AT ALL COSTS WHILST WORK IS GOING ON!!!! WORKERS CAN SEE INTO BATHROOM!! They offer you one complimentary drink (for a room with two people) in exchange for zero privacy - I booked a room with a bath for relaxation - workers on scaffolding outside could see right through the blinds! I sent them a nice message to resolve this in a nice way but got zero response unfortunately.

Can’t even use the bath which you pay extra for as workers can see you in the bath even with blinds closed as much as they close.",2025-08-09 11:51:14,en
Hotel du Vin Birmingham,4.3,1660,"25 Church St, Birmingham B3 2NR, UK",52.4823721,-1.9002751,ChIJJw6Xf3S9cEgRly7fAu89Duk,"[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]",J Hall,5,Twin room for me and my mate. Comfy beds. No noise disturbance. Good black out blinds. Clean bathroom. Great breakfast. Flexibility for late checkout at a very reasonable price. And a big thanks to Antonia at the front desk for being so friendly when we turned up. Really made us feel welcome and happy to be there. Huge recommendation.,2025-06-01 13:33:16,en
Hotel du Vin Birmingham,4.3,1660,"25 Church St, Birmingham B3 2NR, UK",52.4823721,-1.9002751,ChIJJw6Xf3S9cEgRly7fAu89Duk,"[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]",Kin Chung Ow,4,"Good breakfast and nice, clean, good size room & bathroom. Work going on outsid and I think they started early like 9, 9ish; noted the toilet flush not working properly - tho these not severely impacted my stay experience. Staff were friendly.",2025-08-11 10:44:31,en
Hotel du Vin Birmingham,4.3,1660,"25 Church St, Birmingham B3 2NR, UK",52.4823721,-1.9002751,ChIJJw6Xf3S9cEgRly7fAu89Duk,"[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]",Funeral Blvck,5,"Stayed as I was in town for a party and wanted to see the changes in the city centre. Location is great you are central and have good bars and restaurants around you.

Service I have to say was great as I had the staff up the wall I didn't like the suite I booked when I got there but the staff let me pick the suite I wanted. Which was huge two room with an amazing bathroom. Shower could easily of held 8 people lovely freestanding bath. The bed was off the scale big (way bigger than a king-size) would of said two kings pushed together but it was one bedframe one mattress (yeas, I checked).

Had breakfast both mornings with was really nice and spoilt for choice.",2025-07-07 23:05:56,en
Hotel du Vin Birmingham,4.3,1660,"25 Church St, Birmingham B3 2NR, UK",52.4823721,-1.9002751,ChIJJw6Xf3S9cEgRly7fAu89Duk,"[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]",Leigh Miles,5,"We stayed for 1 night (last night) and this hotel is stunning! The staff are all really helpful and friendly, they are a credit to the hotel.  Rooms are beautiful and spacious and very clean, we ate in the bistro and our meal was amazing, breakfast was faultless
Will definitely be booking again very soon
Thank you to all of the staff
It’s such a wonderful characteristic building with lots of history, we loved it!",2025-05-18 14:46:25,en
Syriana Restaurant,4.4,939,"1 Constitution Hill, Birmingham B19 3LG, UK",52.4866842,-1.9014535,ChIJu9pVSJK8cEgR1ndhR6jiQHc,"[""Monday: 3:00 – 11:30 PM"", ""Tuesday: 3:00 – 11:30 PM"", ""Wednesday: 3:00 – 11:30 PM"", ""Thursday: 3:00 – 11:30 PM"", ""Friday: 3:00 – 11:30 PM"", ""Saturday: 3:00 – 11:30 PM"", ""Sunday: 3:00 – 10:30 PM""]",Tonya Hanly,5,"Fabulous food and  service. A wonderful dining experience.  Fresh ingredients cooked extremely well. Everything we tasted was delicious. Super warm welcome from our lovely server.  Probably the best Eastern Cuisine we've had. Really good value for money. Absolutely loved it.

It was so good infact that we ordered takeaway to our hotel tonight. We had chicken,  which came with vermicelli rice, which is super delicious,  a large pitta, cubed potatoes and dressing. It was, once again  absolutely delicious.  It was great value for money, came very quickly and was piping hot.",2025-03-08 21:05:13,en
Syriana Restaurant,4.4,939,"1 Constitution Hill, Birmingham B19 3LG, UK",52.4866842,-1.9014535,ChIJu9pVSJK8cEgR1ndhR6jiQHc,"[""Monday: 3:00 – 11:30 PM"", ""Tuesday: 3:00 – 11:30 PM"", ""Wednesday: 3:00 – 11:30 PM"", ""Thursday: 3:00 – 11:30 PM"", ""Friday: 3:00 – 11:30 PM"", ""Saturday: 3:00 – 11:30 PM"", ""Sunday: 3:00 – 10:30 PM""]",Isobel Seymour,5,"Brilliant find in Birmingham - unbelievable, fresh, delicious food in a lovely setting. Very welcoming, relaxed, friendly atmosphere; great menu and wonderful drinks. We will be back!",2025-08-11 07:57:48,en
Syriana Restaurant,4.4,939,"1 Constitution Hill, Birmingham B19 3LG, UK",52.4866842,-1.9014535,ChIJu9pVSJK8cEgR1ndhR6jiQHc,"[""Monday: 3:00 – 11:30 PM"", ""Tuesday: 3:00 – 11:30 PM"", ""Wednesday: 3:00 – 11:30 PM"", ""Thursday: 3:00 – 11:30 PM"", ""Friday: 3:00 – 11:30 PM"", ""Saturday: 3:00 – 11:30 PM"", ""Sunday: 3:00 – 10:30 PM""]",Chris Dewsbury,5,Visited on a quiet Tuesday evening for a quick bite. Was very impressed with the service and the food was great. The mixed grill was authentic and very satisfying. The drinks were nice and we really enjoyed the decor.,2025-04-02 23:01:58,en
Syriana Restaurant,4.4,939,"1 Constitution Hill, Birmingham B19 3LG, UK",52.4866842,-1.9014535,ChIJu9pVSJK8cEgR1ndhR6jiQHc,"[""Monday: 3:00 – 11:30 PM"", ""Tuesday: 3:00 – 11:30 PM"", ""Wednesday: 3:00 – 11:30 PM"", ""Thursday: 3:00 – 11:30 PM"", ""Friday: 3:00 – 11:30 PM"", ""Saturday: 3:00 – 11:30 PM"", ""Sunday: 3:00 – 10:30 PM""]",Edwina Gould,5,"This was our first time at Syriana, and we'll definitely be back! Our food was amazing  - all fresh and delicious. All the staff were helpful with our choices and friendly; we couldn't have had a better time. A special thanks to our waitress Sara, who was lovely.",2025-02-08 16:56:53,en
