restaurant_name,rating,total_ratings,address,latitude,longitude,place_id,opening_hours,review_author,review_rating,review_text,review_time,review_language
San Carlo - Birmingham,4.1,1658,"4 Temple St, Birmingham B2 5BN, UK",52.4803783,-1.8992256,ChIJj9BEoY68cEgROLMAHbHCNVg,"[""Monday: 12:00 – 10:00 PM"", ""Tuesday: 12:00 – 10:00 PM"", ""Wednesday: 12:00 – 10:00 PM"", ""Thursday: 12:00 – 10:00 PM"", ""Friday: 12:00 – 11:00 PM"", ""Saturday: 12:00 – 11:00 PM"", ""Sunday: 12:00 – 10:00 PM""]",Jason Fung,5,"Not a particular fan of UK Italian restaurant as my overall experience of them are not very positive. Did book a table on Sunday night as San Carlo is one of the Birmingham signature restaurants. Didn’t expect much but I do think they did a great job. Food was delicious overall and in generous portions which is a bonus. Calamari was good, freshly fried and still crispy with some squid flavour instead of a rubber in most Italian restaurants. My frutti de mare was good, loads of seafood, probably the pasta is overcooked a bit to my taste. But I like the subtle spicy that bring the dish better. Reasonable service, can see some wear and tear from the decor. Price is reasonable considering the portion is big. Not a exceptional food but definitely a nice one.",2025-05-13 19:18:30,en
"The Old Joint Stock Pub & Theatre, Birmingham",4.4,4605,"4 Temple Row W, Birmingham B2 5NY, UK",52.480804,-1.899986,ChIJtX9rIYy8cEgRqSOlmsDfv74,"[""Monday: 11:00 AM – 11:00 PM"", ""Tuesday: 11:00 AM – 11:00 PM"", ""Wednesday: 11:00 AM – 11:00 PM"", ""Thursday: 11:00 AM – 11:00 PM"", ""Friday: 11:00 AM – 11:00 PM"", ""Saturday: 11:00 AM – 11:00 PM"", ""Sunday: 12:00 – 6:00 PM""]",Dal,5,"Fantastic pub. Once you get past the grand aesthetic of both the exterior and interior, you get to a superb selection of beers and ales. I opted for a pint of Lavender Hill Pale Ale, followed by a half of Rebel IPA.

I was only visiting for a quick drink before heading to my lunch reservation elsewhere, but I want to come back and try out all of the different offerings. I may have to do it in half-pints!

Service is friendly and welcoming, if you get a seat by the large front windows in day time, there's a lovely view of the cathedral and it's grounds to take in.",2025-07-05 12:38:00,en
"The Old Joint Stock Pub & Theatre, Birmingham",4.4,4605,"4 Temple Row W, Birmingham B2 5NY, UK",52.480804,-1.899986,ChIJtX9rIYy8cEgRqSOlmsDfv74,"[""Monday: 11:00 AM – 11:00 PM"", ""Tuesday: 11:00 AM – 11:00 PM"", ""Wednesday: 11:00 AM – 11:00 PM"", ""Thursday: 11:00 AM – 11:00 PM"", ""Friday: 11:00 AM – 11:00 PM"", ""Saturday: 11:00 AM – 11:00 PM"", ""Sunday: 12:00 – 6:00 PM""]",Belinda Mainey,5,"What a stunning building to enjoy a meal. Service by Spike this evening was next level. So accomodating, so professional. Elevated our dining experience due to his friendliness and knowledge of the establishment and menus both food and wine. Thank you from Aussie Mums supporting their sons on a cricket tour. PS PIES WERE DELICIOUS",2025-07-12 20:42:08,en
"The Old Joint Stock Pub & Theatre, Birmingham",4.4,4605,"4 Temple Row W, Birmingham B2 5NY, UK",52.480804,-1.899986,ChIJtX9rIYy8cEgRqSOlmsDfv74,"[""Monday: 11:00 AM – 11:00 PM"", ""Tuesday: 11:00 AM – 11:00 PM"", ""Wednesday: 11:00 AM – 11:00 PM"", ""Thursday: 11:00 AM – 11:00 PM"", ""Friday: 11:00 AM – 11:00 PM"", ""Saturday: 11:00 AM – 11:00 PM"", ""Sunday: 12:00 – 6:00 PM""]",Philip Richards,5,"After seeing The Old Joint Stock Pub & Theatre on social media we just had to visit.

As soon as you walk through the door, the decor and huge glass dome above takes your breath away. The decor is very opulent.

We dined on the upper floor.
The food was very well presented and the pie for two to share was super tasty.
One of us has dairy allergy and the staff were very attentive and pointed out various dishes which had certain dairy requirements.
I would give more stars if I could.
All round, our visit was perfect in every way.
A big thank you to all staff and I can guarantee that we will return 😀",2025-01-12 17:44:09,en
"The Old Joint Stock Pub & Theatre, Birmingham",4.4,4605,"4 Temple Row W, Birmingham B2 5NY, UK",52.480804,-1.899986,ChIJtX9rIYy8cEgRqSOlmsDfv74,"[""Monday: 11:00 AM – 11:00 PM"", ""Tuesday: 11:00 AM – 11:00 PM"", ""Wednesday: 11:00 AM – 11:00 PM"", ""Thursday: 11:00 AM – 11:00 PM"", ""Friday: 11:00 AM – 11:00 PM"", ""Saturday: 11:00 AM – 11:00 PM"", ""Sunday: 12:00 – 6:00 PM""]",George H,5,"Probably the best Fuller’s pub I’ve been to. The selection on tap is mostly the same as you’d expect, but The Old Joint Stock Pub stands out for a few reasons: The bar staff were really friendly and welcoming, which is always a pleasant surprise for Londoners visiting other cities in the UK—and definitely appreciated. The food was also great.. Classic pub food done well and with an interesting twist - we had the macaroni bites, chicken and roast potatoes with marmite, plus a cub sandwich, washed down with Frontier and Guinness. The pies looked great too. Despite being a city centre pub, it had a relaxed vibe with excellent service bringing the food to the table, cutlery, etc. It’s clear they take service seriously. Another unique aspect of the pub is the theatre upstairs, which adds to the uniqueness. Even though it’s owned by a brewery chain, it has its own distinctive style. The decor is well thought out, with a lovely connection to its history, and there are no TVs or other elements that can ruin classic pub old interiors.The other customers were a mix of colleagues after work, dates, and small groups of people— all respectful. There was a nice buzz about the place, but it wasn’t hectic or frustrating to get served. We stayed for about an hour and a half and had a great time.",2025-01-17 18:43:53,en
"The Old Joint Stock Pub & Theatre, Birmingham",4.4,4605,"4 Temple Row W, Birmingham B2 5NY, UK",52.480804,-1.899986,ChIJtX9rIYy8cEgRqSOlmsDfv74,"[""Monday: 11:00 AM – 11:00 PM"", ""Tuesday: 11:00 AM – 11:00 PM"", ""Wednesday: 11:00 AM – 11:00 PM"", ""Thursday: 11:00 AM – 11:00 PM"", ""Friday: 11:00 AM – 11:00 PM"", ""Saturday: 11:00 AM – 11:00 PM"", ""Sunday: 12:00 – 6:00 PM""]",darkwing318,5,"Such an amazing decoration and interior, first time to visit this bar, we arrived late and only had half an hour for a drink and chat, but I was astonished by the beauty of the place, you should check their website site for their events.
Services were great and staff were very lovely.",2025-06-26 12:08:40,en
Hotel du Vin Birmingham,4.3,1648,"25 Church St, Birmingham B3 2NR, UK",52.4823721,-1.9002751,ChIJJw6Xf3S9cEgRly7fAu89Duk,"[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]",J Hall,5,Twin room for me and my mate. Comfy beds. No noise disturbance. Good black out blinds. Clean bathroom. Great breakfast. Flexibility for late checkout at a very reasonable price. And a big thanks to Antonia at the front desk for being so friendly when we turned up. Really made us feel welcome and happy to be there. Huge recommendation.,2025-06-01 13:33:16,en
Hotel du Vin Birmingham,4.3,1648,"25 Church St, Birmingham B3 2NR, UK",52.4823721,-1.9002751,ChIJJw6Xf3S9cEgRly7fAu89Duk,"[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]",Funeral Blvck,5,"Stayed as I was in town for a party and wanted to see the changes in the city centre. Location is great you are central and have good bars and restaurants around you.

Service I have to say was great as I had the staff up the wall I didn't like the suite I booked when I got there but the staff let me pick the suite I wanted. Which was huge two room with an amazing bathroom. Shower could easily of held 8 people lovely freestanding bath. The bed was off the scale big (way bigger than a king-size) would of said two kings pushed together but it was one bedframe one mattress (yeas, I checked).

Had breakfast both mornings with was really nice and spoilt for choice.",2025-07-07 23:05:56,en
Hotel du Vin Birmingham,4.3,1648,"25 Church St, Birmingham B3 2NR, UK",52.4823721,-1.9002751,ChIJJw6Xf3S9cEgRly7fAu89Duk,"[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]",J D,5,Took family for lunch here in the bistro. They are returning to stay the night soon during their trip to Birmingham as the rooms are spacious and well equipped. Food and beverages were of excellent quality at a very reasonable price. Service is friendly and welcoming throughout with a personal touch! Excellent selection of wines and staff are knowledgeable regarding pairings. Would recommend!,2025-04-30 10:44:32,en
Hotel du Vin Birmingham,4.3,1648,"25 Church St, Birmingham B3 2NR, UK",52.4823721,-1.9002751,ChIJJw6Xf3S9cEgRly7fAu89Duk,"[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]",Eugene Kavanagh,5,"Another great hotel in Birmingham, such friendly staff, Becky, Antonia, Fleur and Iriua all so welcoming and helpful at Breakfast and when checking in.The SMWS Room was immaculately clean and chambermaids are  obviously professionally trained.
Overall I could not fault Hotel Du Vin, 10/10.
Value for money. Well done management and staff.

Have stayed 2 times in the last 4 weeks and really excellent standards of hospitality and professionalism maintained. Well done all, Omar and Gigi are also really professional such excellent hotel staff
👏👏👏👏👏",2025-07-12 22:44:13,en
Hotel du Vin Birmingham,4.3,1648,"25 Church St, Birmingham B3 2NR, UK",52.4823721,-1.9002751,ChIJJw6Xf3S9cEgRly7fAu89Duk,"[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]",Lesley Roberts,5,"We booked an afternoon tea for 9 of us (our mum’s birthday). What an amazing afternoon we had. The afternoon tea was fabulous and plenty of tea and coffee provided. Such a beautiful hotel and location. When we had finished, there was no pressure to leave our table and we could relax and chat. Later, we headed to the hotel bar to have a few drinks - again exceptional service. Thank you to the lady who was sorting out our Wowcher codes 🙈 Also, a huge thank you to Ruban, who was brilliant and patient with our group. We had the most fabulous afternoon.",2025-06-07 20:07:10,en
Syriana Restaurant,4.4,934,"1 Constitution Hill, Birmingham B19 3LG, UK",52.4866842,-1.9014535,ChIJu9pVSJK8cEgR1ndhR6jiQHc,"[""Monday: 3:00 – 11:30 PM"", ""Tuesday: 3:00 – 11:30 PM"", ""Wednesday: 3:00 – 11:30 PM"", ""Thursday: 3:00 – 11:30 PM"", ""Friday: 3:00 – 11:30 PM"", ""Saturday: 3:00 – 11:30 PM"", ""Sunday: 3:00 – 10:30 PM""]",Tonya Hanly,5,"Fabulous food and  service. A wonderful dining experience.  Fresh ingredients cooked extremely well. Everything we tasted was delicious. Super warm welcome from our lovely server.  Probably the best Eastern Cuisine we've had. Really good value for money. Absolutely loved it.

It was so good infact that we ordered takeaway to our hotel tonight. We had chicken,  which came with vermicelli rice, which is super delicious,  a large pitta, cubed potatoes and dressing. It was, once again  absolutely delicious.  It was great value for money, came very quickly and was piping hot.",2025-03-08 21:05:13,en
